,Datetime,Location,Power,Time,Date
3800,2021-10-16T01:40:00,campus,1842.0,01:40:00,2021-10-16
3810,2021-10-16T01:50:00,campus,1836.0,01:50:00,2021-10-16
3820,2021-10-16T02:00:00,campus,1794.0,02:00:00,2021-10-16
3830,2021-10-16T02:10:00,campus,1752.0,02:10:00,2021-10-16
3840,2021-10-16T02:20:00,campus,1728.0,02:20:00,2021-10-16
3850,2021-10-16T02:30:00,campus,1740.0,02:30:00,2021-10-16
3860,2021-10-16T02:40:00,campus,1764.0,02:40:00,2021-10-16
3870,2021-10-16T02:50:00,campus,1776.0,02:50:00,2021-10-16
3880,2021-10-16T03:00:00,campus,1788.0,03:00:00,2021-10-16
3890,2021-10-16T03:10:00,campus,1812.0,03:10:00,2021-10-16
3900,2021-10-16T03:20:00,campus,1836.0,03:20:00,2021-10-16
3910,2021-10-16T03:30:00,campus,1848.0,03:30:00,2021-10-16
3920,2021-10-16T03:40:00,campus,1812.0,03:40:00,2021-10-16
3930,2021-10-16T03:50:00,campus,1782.0,03:50:00,2021-10-16
3940,2021-10-16T04:00:00,campus,1800.0,04:00:00,2021-10-16
3950,2021-10-16T04:10:00,campus,1872.0,04:10:00,2021-10-16
3960,2021-10-16T04:20:00,campus,1950.0,04:20:00,2021-10-16
3970,2021-10-16T04:30:00,campus,1980.0,04:30:00,2021-10-16
3980,2021-10-16T04:40:00,campus,1974.0,04:40:00,2021-10-16
3990,2021-10-16T04:50:00,campus,1962.0,04:50:00,2021-10-16
4000,2021-10-16T05:00:00,campus,1962.0,05:00:00,2021-10-16
4010,2021-10-16T05:10:00,campus,1926.0,05:10:00,2021-10-16
4020,2021-10-16T05:20:00,campus,1902.0,05:20:00,2021-10-16
4030,2021-10-16T05:30:00,campus,1884.0,05:30:00,2021-10-16
4040,2021-10-16T05:40:00,campus,1932.0,05:40:00,2021-10-16
4050,2021-10-16T05:50:00,campus,2022.0,05:50:00,2021-10-16
4060,2021-10-16T06:00:00,campus,2112.0,06:00:00,2021-10-16
4070,2021-10-16T06:10:00,campus,2190.0,06:10:00,2021-10-16
4080,2021-10-16T06:20:00,campus,2238.0,06:20:00,2021-10-16
4090,2021-10-16T06:30:00,campus,2280.0,06:30:00,2021-10-16
4100,2021-10-16T06:40:00,campus,2280.0,06:40:00,2021-10-16
4110,2021-10-16T06:50:00,campus,2238.0,06:50:00,2021-10-16
4120,2021-10-16T07:00:00,campus,2166.0,07:00:00,2021-10-16
4130,2021-10-16T07:10:00,campus,2130.0,07:10:00,2021-10-16
4140,2021-10-16T07:20:00,campus,2118.0,07:20:00,2021-10-16
4150,2021-10-16T07:30:00,campus,2112.0,07:30:00,2021-10-16
4160,2021-10-16T07:40:00,campus,2106.0,07:40:00,2021-10-16
4170,2021-10-16T07:50:00,campus,2136.0,07:50:00,2021-10-16
4180,2021-10-16T08:00:00,campus,2202.0,08:00:00,2021-10-16
4190,2021-10-16T08:10:00,campus,2322.0,08:10:00,2021-10-16
4200,2021-10-16T08:20:00,campus,2430.0,08:20:00,2021-10-16
4210,2021-10-16T08:30:00,campus,2502.0,08:30:00,2021-10-16
4220,2021-10-16T08:40:00,campus,2508.0,08:40:00,2021-10-16
4230,2021-10-16T08:50:00,campus,2496.0,08:50:00,2021-10-16
4240,2021-10-16T09:00:00,campus,2496.0,09:00:00,2021-10-16
4250,2021-10-16T09:10:00,campus,2502.0,09:10:00,2021-10-16
4260,2021-10-16T09:20:00,campus,2520.0,09:20:00,2021-10-16
4270,2021-10-16T09:30:00,campus,2550.0,09:30:00,2021-10-16
4280,2021-10-16T09:40:00,campus,2586.0,09:40:00,2021-10-16
4290,2021-10-16T09:50:00,campus,2622.0,09:50:00,2021-10-16
4300,2021-10-16T10:00:00,campus,2658.0,10:00:00,2021-10-16
4310,2021-10-16T10:10:00,campus,2676.0,10:10:00,2021-10-16
4320,2021-10-16T10:20:00,campus,2676.0,10:20:00,2021-10-16
4330,2021-10-16T10:30:00,campus,2676.0,10:30:00,2021-10-16
4340,2021-10-16T10:40:00,campus,2700.0,10:40:00,2021-10-16
4350,2021-10-16T10:50:00,campus,2718.0,10:50:00,2021-10-16
4360,2021-10-16T11:00:00,campus,2736.0,11:00:00,2021-10-16
4370,2021-10-16T11:10:00,campus,2772.0,11:10:00,2021-10-16
4380,2021-10-16T11:20:00,campus,2784.0,11:20:00,2021-10-16
4390,2021-10-16T11:30:00,campus,2778.0,11:30:00,2021-10-16
4400,2021-10-16T11:40:00,campus,2754.0,11:40:00,2021-10-16
4410,2021-10-16T11:50:00,campus,2766.0,11:50:00,2021-10-16
4420,2021-10-16T12:00:00,campus,2784.0,12:00:00,2021-10-16
4430,2021-10-16T12:10:00,campus,2838.0,12:10:00,2021-10-16
4440,2021-10-16T12:20:00,campus,2910.0,12:20:00,2021-10-16
4450,2021-10-16T12:30:00,campus,2958.0,12:30:00,2021-10-16
4460,2021-10-16T12:40:00,campus,2934.0,12:40:00,2021-10-16
4470,2021-10-16T12:50:00,campus,2874.0,12:50:00,2021-10-16
4480,2021-10-16T13:00:00,campus,2808.0,13:00:00,2021-10-16
4490,2021-10-16T13:10:00,campus,2796.0,13:10:00,2021-10-16
4500,2021-10-16T13:20:00,campus,2772.0,13:20:00,2021-10-16
4510,2021-10-16T13:30:00,campus,2766.0,13:30:00,2021-10-16
4520,2021-10-16T13:40:00,campus,2766.0,13:40:00,2021-10-16
4530,2021-10-16T13:50:00,campus,2766.0,13:50:00,2021-10-16
4540,2021-10-16T14:00:00,campus,2778.0,14:00:00,2021-10-16
4550,2021-10-16T14:10:00,campus,2742.0,14:10:00,2021-10-16
4560,2021-10-16T14:20:00,campus,2748.0,14:20:00,2021-10-16
4570,2021-10-16T14:30:00,campus,2730.0,14:30:00,2021-10-16
4580,2021-10-16T14:40:00,campus,2748.0,14:40:00,2021-10-16
4590,2021-10-16T14:50:00,campus,2730.0,14:50:00,2021-10-16
4600,2021-10-16T15:00:00,campus,2742.0,15:00:00,2021-10-16
4610,2021-10-16T15:10:00,campus,2742.0,15:10:00,2021-10-16
4620,2021-10-16T15:20:00,campus,2730.0,15:20:00,2021-10-16
4630,2021-10-16T15:30:00,campus,2682.0,15:30:00,2021-10-16
4640,2021-10-16T15:40:00,campus,2616.0,15:40:00,2021-10-16
4650,2021-10-16T15:50:00,campus,2586.0,15:50:00,2021-10-16
4660,2021-10-16T16:00:00,campus,2568.0,16:00:00,2021-10-16
4670,2021-10-16T16:10:00,campus,2574.0,16:10:00,2021-10-16
4680,2021-10-16T16:20:00,campus,2580.0,16:20:00,2021-10-16
4690,2021-10-16T16:30:00,campus,2598.0,16:30:00,2021-10-16
4700,2021-10-16T16:40:00,campus,2604.0,16:40:00,2021-10-16
4710,2021-10-16T16:50:00,campus,2592.0,16:50:00,2021-10-16
4720,2021-10-16T17:00:00,campus,2556.0,17:00:00,2021-10-16
4730,2021-10-16T17:10:00,campus,2532.0,17:10:00,2021-10-16
4740,2021-10-16T17:20:00,campus,2514.0,17:20:00,2021-10-16
4750,2021-10-16T17:30:00,campus,2496.0,17:30:00,2021-10-16
4760,2021-10-16T17:40:00,campus,2484.0,17:40:00,2021-10-16
4770,2021-10-16T17:50:00,campus,2472.0,17:50:00,2021-10-16
4780,2021-10-16T18:00:00,campus,2472.0,18:00:00,2021-10-16
4790,2021-10-16T18:10:00,campus,2442.0,18:10:00,2021-10-16
4800,2021-10-16T18:20:00,campus,2424.0,18:20:00,2021-10-16
4810,2021-10-16T18:30:00,campus,2418.0,18:30:00,2021-10-16
4820,2021-10-16T18:40:00,campus,2454.0,18:40:00,2021-10-16
4830,2021-10-16T18:50:00,campus,2436.0,18:50:00,2021-10-16
4840,2021-10-16T19:00:00,campus,2418.0,19:00:00,2021-10-16
4850,2021-10-16T19:10:00,campus,2394.0,19:10:00,2021-10-16
4860,2021-10-16T19:20:00,campus,2442.0,19:20:00,2021-10-16
4870,2021-10-16T19:30:00,campus,2478.0,19:30:00,2021-10-16
4880,2021-10-16T19:40:00,campus,2478.0,19:40:00,2021-10-16
4890,2021-10-16T19:50:00,campus,2442.0,19:50:00,2021-10-16
4900,2021-10-16T20:00:00,campus,2394.0,20:00:00,2021-10-16
4910,2021-10-16T20:10:00,campus,2328.0,20:10:00,2021-10-16
4920,2021-10-16T20:20:00,campus,2292.0,20:20:00,2021-10-16
4930,2021-10-16T20:30:00,campus,2280.0,20:30:00,2021-10-16
4940,2021-10-16T20:40:00,campus,2310.0,20:40:00,2021-10-16
4950,2021-10-16T20:50:00,campus,2280.0,20:50:00,2021-10-16
4960,2021-10-16T21:00:00,campus,2172.0,21:00:00,2021-10-16
4970,2021-10-16T21:10:00,campus,2040.0,21:10:00,2021-10-16
4980,2021-10-16T21:20:00,campus,1950.0,21:20:00,2021-10-16
4990,2021-10-16T21:30:00,campus,1938.0,21:30:00,2021-10-16
5000,2021-10-16T21:40:00,campus,1986.0,21:40:00,2021-10-16
5010,2021-10-16T21:50:00,campus,2016.0,21:50:00,2021-10-16
5020,2021-10-16T22:00:00,campus,2040.0,22:00:00,2021-10-16
5030,2021-10-16T22:10:00,campus,1980.0,22:10:00,2021-10-16
5040,2021-10-16T22:20:00,campus,1890.0,22:20:00,2021-10-16
5050,2021-10-16T22:30:00,campus,1800.0,22:30:00,2021-10-16
5060,2021-10-16T22:40:00,campus,1764.0,22:40:00,2021-10-16
5070,2021-10-16T22:50:00,campus,1782.0,22:50:00,2021-10-16
5080,2021-10-16T23:00:00,campus,1794.0,23:00:00,2021-10-16
5090,2021-10-16T23:10:00,campus,1806.0,23:10:00,2021-10-16
5100,2021-10-16T23:20:00,campus,1788.0,23:20:00,2021-10-16
5110,2021-10-16T23:30:00,campus,1764.0,23:30:00,2021-10-16
5120,2021-10-16T23:40:00,campus,1746.0,23:40:00,2021-10-16
5130,2021-10-16T23:50:00,campus,1728.0,23:50:00,2021-10-16
5140,2021-10-17T00:00:00,campus,1716.0,00:00:00,2021-10-17
5150,2021-10-17T00:10:00,campus,1686.0,00:10:00,2021-10-17
5160,2021-10-17T00:20:00,campus,1674.0,00:20:00,2021-10-17
5179,2021-10-17T00:40:00,campus,1656.0,00:40:00,2021-10-17
5189,2021-10-17T00:50:00,campus,1638.0,00:50:00,2021-10-17
5199,2021-10-17T01:00:00,campus,1620.0,01:00:00,2021-10-17
5209,2021-10-17T01:10:00,campus,1608.0,01:10:00,2021-10-17
5219,2021-10-17T01:20:00,campus,1602.0,01:20:00,2021-10-17
5229,2021-10-17T01:30:00,campus,1590.0,01:30:00,2021-10-17
5239,2021-10-17T01:40:00,campus,1578.0,01:40:00,2021-10-17
5249,2021-10-17T01:50:00,campus,1572.0,01:50:00,2021-10-17
5259,2021-10-17T02:00:00,campus,1584.0,02:00:00,2021-10-17
5269,2021-10-17T02:10:00,campus,1584.0,02:10:00,2021-10-17
5279,2021-10-17T02:20:00,campus,1578.0,02:20:00,2021-10-17
5289,2021-10-17T02:30:00,campus,1560.0,02:30:00,2021-10-17
5299,2021-10-17T02:40:00,campus,1560.0,02:40:00,2021-10-17
5309,2021-10-17T02:50:00,campus,1560.0,02:50:00,2021-10-17
5319,2021-10-17T03:00:00,campus,1566.0,03:00:00,2021-10-17
5329,2021-10-17T03:10:00,campus,1596.0,03:10:00,2021-10-17
5339,2021-10-17T03:20:00,campus,1632.0,03:20:00,2021-10-17
5349,2021-10-17T03:30:00,campus,1644.0,03:30:00,2021-10-17
5359,2021-10-17T03:40:00,campus,1626.0,03:40:00,2021-10-17
5369,2021-10-17T03:50:00,campus,1614.0,03:50:00,2021-10-17
5379,2021-10-17T04:00:00,campus,1620.0,04:00:00,2021-10-17
5389,2021-10-17T04:10:00,campus,1638.0,04:10:00,2021-10-17
5399,2021-10-17T04:20:00,campus,1644.0,04:20:00,2021-10-17
5409,2021-10-17T04:30:00,campus,1668.0,04:30:00,2021-10-17
5419,2021-10-17T04:40:00,campus,1674.0,04:40:00,2021-10-17
5429,2021-10-17T04:50:00,campus,1698.0,04:50:00,2021-10-17
5439,2021-10-17T05:00:00,campus,1704.0,05:00:00,2021-10-17
5449,2021-10-17T05:10:00,campus,1704.0,05:10:00,2021-10-17
5459,2021-10-17T05:20:00,campus,1662.0,05:20:00,2021-10-17
5469,2021-10-17T05:30:00,campus,1608.0,05:30:00,2021-10-17
5479,2021-10-17T05:40:00,campus,1590.0,05:40:00,2021-10-17
5489,2021-10-17T05:50:00,campus,1644.0,05:50:00,2021-10-17
5499,2021-10-17T06:00:00,campus,1692.0,06:00:00,2021-10-17
5509,2021-10-17T06:10:00,campus,1716.0,06:10:00,2021-10-17
5519,2021-10-17T06:20:00,campus,1710.0,06:20:00,2021-10-17
5529,2021-10-17T06:30:00,campus,1728.0,06:30:00,2021-10-17
5539,2021-10-17T06:40:00,campus,1722.0,06:40:00,2021-10-17
5549,2021-10-17T06:50:00,campus,1722.0,06:50:00,2021-10-17
5559,2021-10-17T07:00:00,campus,1710.0,07:00:00,2021-10-17
5569,2021-10-17T07:10:00,campus,1686.0,07:10:00,2021-10-17
5579,2021-10-17T07:20:00,campus,1662.0,07:20:00,2021-10-17
5589,2021-10-17T07:30:00,campus,1656.0,07:30:00,2021-10-17
5599,2021-10-17T07:40:00,campus,1692.0,07:40:00,2021-10-17
5609,2021-10-17T07:50:00,campus,1752.0,07:50:00,2021-10-17
5619,2021-10-17T08:00:00,campus,1794.0,08:00:00,2021-10-17
5629,2021-10-17T08:10:00,campus,1824.0,08:10:00,2021-10-17
5639,2021-10-17T08:20:00,campus,1818.0,08:20:00,2021-10-17
5649,2021-10-17T08:30:00,campus,1848.0,08:30:00,2021-10-17
5659,2021-10-17T08:40:00,campus,1866.0,08:40:00,2021-10-17
5669,2021-10-17T08:50:00,campus,1902.0,08:50:00,2021-10-17
5679,2021-10-17T09:00:00,campus,1908.0,09:00:00,2021-10-17
5689,2021-10-17T09:10:00,campus,1902.0,09:10:00,2021-10-17
5699,2021-10-17T09:20:00,campus,1902.0,09:20:00,2021-10-17
5709,2021-10-17T09:30:00,campus,1932.0,09:30:00,2021-10-17
5719,2021-10-17T09:40:00,campus,1992.0,09:40:00,2021-10-17
5729,2021-10-17T09:50:00,campus,2040.0,09:50:00,2021-10-17
5739,2021-10-17T10:00:00,campus,2022.0,10:00:00,2021-10-17
5749,2021-10-17T10:10:00,campus,1998.0,10:10:00,2021-10-17
5759,2021-10-17T10:20:00,campus,2004.0,10:20:00,2021-10-17
5769,2021-10-17T10:30:00,campus,2040.0,10:30:00,2021-10-17
5779,2021-10-17T10:40:00,campus,2088.0,10:40:00,2021-10-17
5789,2021-10-17T10:50:00,campus,2088.0,10:50:00,2021-10-17
5799,2021-10-17T11:00:00,campus,2070.0,11:00:00,2021-10-17
5809,2021-10-17T11:10:00,campus,2076.0,11:10:00,2021-10-17
5819,2021-10-17T11:20:00,campus,2088.0,11:20:00,2021-10-17
5829,2021-10-17T11:30:00,campus,2112.0,11:30:00,2021-10-17
5839,2021-10-17T11:40:00,campus,2100.0,11:40:00,2021-10-17
5849,2021-10-17T11:50:00,campus,2088.0,11:50:00,2021-10-17
5859,2021-10-17T12:00:00,campus,2112.0,12:00:00,2021-10-17
5869,2021-10-17T12:10:00,campus,2142.0,12:10:00,2021-10-17
5879,2021-10-17T12:20:00,campus,2184.0,12:20:00,2021-10-17
5889,2021-10-17T12:30:00,campus,2172.0,12:30:00,2021-10-17
5899,2021-10-17T12:40:00,campus,2190.0,12:40:00,2021-10-17
5909,2021-10-17T12:50:00,campus,2220.0,12:50:00,2021-10-17
5919,2021-10-17T13:00:00,campus,2244.0,13:00:00,2021-10-17
5929,2021-10-17T13:10:00,campus,2238.0,13:10:00,2021-10-17
5939,2021-10-17T13:20:00,campus,2208.0,13:20:00,2021-10-17
5949,2021-10-17T13:30:00,campus,2208.0,13:30:00,2021-10-17
5959,2021-10-17T13:40:00,campus,2226.0,13:40:00,2021-10-17
5969,2021-10-17T13:50:00,campus,2232.0,13:50:00,2021-10-17
5979,2021-10-17T14:00:00,campus,2214.0,14:00:00,2021-10-17
5989,2021-10-17T14:10:00,campus,2196.0,14:10:00,2021-10-17
5999,2021-10-17T14:20:00,campus,2178.0,14:20:00,2021-10-17
6009,2021-10-17T14:30:00,campus,2178.0,14:30:00,2021-10-17
6019,2021-10-17T14:40:00,campus,2178.0,14:40:00,2021-10-17
6029,2021-10-17T14:50:00,campus,2172.0,14:50:00,2021-10-17
6039,2021-10-17T15:00:00,campus,2166.0,15:00:00,2021-10-17
6049,2021-10-17T15:10:00,campus,2178.0,15:10:00,2021-10-17
6059,2021-10-17T15:20:00,campus,2190.0,15:20:00,2021-10-17
6069,2021-10-17T15:30:00,campus,2190.0,15:30:00,2021-10-17
6079,2021-10-17T15:40:00,campus,2184.0,15:40:00,2021-10-17
6089,2021-10-17T15:50:00,campus,2196.0,15:50:00,2021-10-17
6099,2021-10-17T16:00:00,campus,2196.0,16:00:00,2021-10-17
6109,2021-10-17T16:10:00,campus,2190.0,16:10:00,2021-10-17
6119,2021-10-17T16:20:00,campus,2166.0,16:20:00,2021-10-17
6129,2021-10-17T16:30:00,campus,2178.0,16:30:00,2021-10-17
6139,2021-10-17T16:40:00,campus,2178.0,16:40:00,2021-10-17
6149,2021-10-17T16:50:00,campus,2184.0,16:50:00,2021-10-17
6159,2021-10-17T17:00:00,campus,2166.0,17:00:00,2021-10-17
6169,2021-10-17T17:10:00,campus,2136.0,17:10:00,2021-10-17
6179,2021-10-17T17:20:00,campus,2076.0,17:20:00,2021-10-17
6189,2021-10-17T17:30:00,campus,2016.0,17:30:00,2021-10-17
6199,2021-10-17T17:40:00,campus,1986.0,17:40:00,2021-10-17
6209,2021-10-17T17:50:00,campus,1986.0,17:50:00,2021-10-17
6219,2021-10-17T18:00:00,campus,1992.0,18:00:00,2021-10-17
6229,2021-10-17T18:10:00,campus,1950.0,18:10:00,2021-10-17
6239,2021-10-17T18:20:00,campus,1944.0,18:20:00,2021-10-17
6249,2021-10-17T18:30:00,campus,1980.0,18:30:00,2021-10-17
6259,2021-10-17T18:40:00,campus,2064.0,18:40:00,2021-10-17
6269,2021-10-17T18:50:00,campus,2106.0,18:50:00,2021-10-17
6279,2021-10-17T19:00:00,campus,2112.0,19:00:00,2021-10-17
6289,2021-10-17T19:10:00,campus,2082.0,19:10:00,2021-10-17
6299,2021-10-17T19:20:00,campus,2016.0,19:20:00,2021-10-17
6309,2021-10-17T19:30:00,campus,1932.0,19:30:00,2021-10-17
6319,2021-10-17T19:40:00,campus,1854.0,19:40:00,2021-10-17
6329,2021-10-17T19:50:00,campus,1824.0,19:50:00,2021-10-17
6339,2021-10-17T20:00:00,campus,1806.0,20:00:00,2021-10-17
6349,2021-10-17T20:10:00,campus,1800.0,20:10:00,2021-10-17
6359,2021-10-17T20:20:00,campus,1794.0,20:20:00,2021-10-17
6369,2021-10-17T20:30:00,campus,1830.0,20:30:00,2021-10-17
6379,2021-10-17T20:40:00,campus,1866.0,20:40:00,2021-10-17
6389,2021-10-17T20:50:00,campus,1908.0,20:50:00,2021-10-17
6399,2021-10-17T21:00:00,campus,1908.0,21:00:00,2021-10-17
6409,2021-10-17T21:10:00,campus,1878.0,21:10:00,2021-10-17
6419,2021-10-17T21:20:00,campus,1860.0,21:20:00,2021-10-17
6429,2021-10-17T21:30:00,campus,1842.0,21:30:00,2021-10-17
6439,2021-10-17T21:40:00,campus,1836.0,21:40:00,2021-10-17
6449,2021-10-17T21:50:00,campus,1824.0,21:50:00,2021-10-17
6459,2021-10-17T22:00:00,campus,1806.0,22:00:00,2021-10-17
6469,2021-10-17T22:10:00,campus,1782.0,22:10:00,2021-10-17
6479,2021-10-17T22:20:00,campus,1746.0,22:20:00,2021-10-17
6489,2021-10-17T22:30:00,campus,1722.0,22:30:00,2021-10-17
6499,2021-10-17T22:40:00,campus,1710.0,22:40:00,2021-10-17
6509,2021-10-17T22:50:00,campus,1698.0,22:50:00,2021-10-17
6519,2021-10-17T23:00:00,campus,1686.0,23:00:00,2021-10-17
6529,2021-10-17T23:10:00,campus,1686.0,23:10:00,2021-10-17
6539,2021-10-17T23:20:00,campus,1674.0,23:20:00,2021-10-17
6549,2021-10-17T23:30:00,campus,1662.0,23:30:00,2021-10-17
6559,2021-10-17T23:40:00,campus,1656.0,23:40:00,2021-10-17
6569,2021-10-17T23:50:00,campus,1650.0,23:50:00,2021-10-17
6579,2021-10-18T00:00:00,campus,1638.0,00:00:00,2021-10-18
6589,2021-10-18T00:10:00,campus,1614.0,00:10:00,2021-10-18
6599,2021-10-18T00:20:00,campus,1602.0,00:20:00,2021-10-18
6609,2021-10-18T00:30:00,campus,1590.0,00:30:00,2021-10-18
6619,2021-10-18T00:40:00,campus,1584.0,00:40:00,2021-10-18
6629,2021-10-18T00:50:00,campus,1572.0,00:50:00,2021-10-18
6639,2021-10-18T01:00:00,campus,1560.0,01:00:00,2021-10-18
6649,2021-10-18T01:10:00,campus,1548.0,01:10:00,2021-10-18
6659,2021-10-18T01:20:00,campus,1536.0,01:20:00,2021-10-18
6669,2021-10-18T01:30:00,campus,1524.0,01:30:00,2021-10-18
6679,2021-10-18T01:40:00,campus,1530.0,01:40:00,2021-10-18
6689,2021-10-18T01:50:00,campus,1524.0,01:50:00,2021-10-18
6699,2021-10-18T02:00:00,campus,1494.0,02:00:00,2021-10-18
6709,2021-10-18T02:10:00,campus,1458.0,02:10:00,2021-10-18
6719,2021-10-18T02:20:00,campus,1428.0,02:20:00,2021-10-18
6729,2021-10-18T02:30:00,campus,1410.0,02:30:00,2021-10-18
6739,2021-10-18T02:40:00,campus,1410.0,02:40:00,2021-10-18
6749,2021-10-18T02:50:00,campus,1428.0,02:50:00,2021-10-18
6759,2021-10-18T03:00:00,campus,1452.0,03:00:00,2021-10-18
6769,2021-10-18T03:10:00,campus,1500.0,03:10:00,2021-10-18
6779,2021-10-18T03:20:00,campus,1530.0,03:20:00,2021-10-18
6789,2021-10-18T03:30:00,campus,1548.0,03:30:00,2021-10-18
6799,2021-10-18T03:40:00,campus,1530.0,03:40:00,2021-10-18
6809,2021-10-18T03:50:00,campus,1518.0,03:50:00,2021-10-18
6819,2021-10-18T04:00:00,campus,1506.0,04:00:00,2021-10-18
6829,2021-10-18T04:10:00,campus,1536.0,04:10:00,2021-10-18
6839,2021-10-18T04:20:00,campus,1554.0,04:20:00,2021-10-18
6849,2021-10-18T04:30:00,campus,1590.0,04:30:00,2021-10-18
6859,2021-10-18T04:40:00,campus,1578.0,04:40:00,2021-10-18
6869,2021-10-18T04:50:00,campus,1572.0,04:50:00,2021-10-18
6879,2021-10-18T05:00:00,campus,1578.0,05:00:00,2021-10-18
6889,2021-10-18T05:10:00,campus,1584.0,05:10:00,2021-10-18
6899,2021-10-18T05:20:00,campus,1596.0,05:20:00,2021-10-18
6909,2021-10-18T05:30:00,campus,1590.0,05:30:00,2021-10-18
6919,2021-10-18T05:40:00,campus,1608.0,05:40:00,2021-10-18
6929,2021-10-18T05:50:00,campus,1626.0,05:50:00,2021-10-18
6939,2021-10-18T06:00:00,campus,1638.0,06:00:00,2021-10-18
6949,2021-10-18T06:10:00,campus,1674.0,06:10:00,2021-10-18
6959,2021-10-18T06:20:00,campus,1710.0,06:20:00,2021-10-18
6969,2021-10-18T06:30:00,campus,1758.0,06:30:00,2021-10-18
6979,2021-10-18T06:40:00,campus,1764.0,06:40:00,2021-10-18
6989,2021-10-18T06:50:00,campus,1770.0,06:50:00,2021-10-18
6999,2021-10-18T07:00:00,campus,1764.0,07:00:00,2021-10-18
7009,2021-10-18T07:10:00,campus,1872.0,07:10:00,2021-10-18
7019,2021-10-18T07:20:00,campus,1998.0,07:20:00,2021-10-18
7029,2021-10-18T07:30:00,campus,2118.0,07:30:00,2021-10-18
7039,2021-10-18T07:40:00,campus,2142.0,07:40:00,2021-10-18
7049,2021-10-18T07:50:00,campus,2130.0,07:50:00,2021-10-18
7059,2021-10-18T08:00:00,campus,2082.0,08:00:00,2021-10-18
7069,2021-10-18T08:10:00,campus,2016.0,08:10:00,2021-10-18
7079,2021-10-18T08:20:00,campus,1992.0,08:20:00,2021-10-18
7089,2021-10-18T08:30:00,campus,2010.0,08:30:00,2021-10-18
7099,2021-10-18T08:40:00,campus,2040.0,08:40:00,2021-10-18
7109,2021-10-18T08:50:00,campus,2076.0,08:50:00,2021-10-18
7119,2021-10-18T09:00:00,campus,2112.0,09:00:00,2021-10-18
7129,2021-10-18T09:10:00,campus,2154.0,09:10:00,2021-10-18
7139,2021-10-18T09:20:00,campus,2172.0,09:20:00,2021-10-18
7149,2021-10-18T09:30:00,campus,2202.0,09:30:00,2021-10-18
7159,2021-10-18T09:40:00,campus,2232.0,09:40:00,2021-10-18
7169,2021-10-18T09:50:00,campus,2262.0,09:50:00,2021-10-18
7179,2021-10-18T10:00:00,campus,2268.0,10:00:00,2021-10-18
7189,2021-10-18T10:10:00,campus,2268.0,10:10:00,2021-10-18
7199,2021-10-18T10:20:00,campus,2262.0,10:20:00,2021-10-18
7209,2021-10-18T10:30:00,campus,2268.0,10:30:00,2021-10-18
7219,2021-10-18T10:40:00,campus,2274.0,10:40:00,2021-10-18
7229,2021-10-18T10:50:00,campus,2298.0,10:50:00,2021-10-18
7239,2021-10-18T11:00:00,campus,2334.0,11:00:00,2021-10-18
7249,2021-10-18T11:10:00,campus,2358.0,11:10:00,2021-10-18
7259,2021-10-18T11:20:00,campus,2352.0,11:20:00,2021-10-18
7269,2021-10-18T11:30:00,campus,2340.0,11:30:00,2021-10-18
7279,2021-10-18T11:40:00,campus,2328.0,11:40:00,2021-10-18
7289,2021-10-18T11:50:00,campus,2340.0,11:50:00,2021-10-18
7299,2021-10-18T12:00:00,campus,2346.0,12:00:00,2021-10-18
7309,2021-10-18T12:10:00,campus,2352.0,12:10:00,2021-10-18
7319,2021-10-18T12:20:00,campus,2352.0,12:20:00,2021-10-18
7329,2021-10-18T12:30:00,campus,2340.0,12:30:00,2021-10-18
7339,2021-10-18T12:40:00,campus,2328.0,12:40:00,2021-10-18
7349,2021-10-18T12:50:00,campus,2322.0,12:50:00,2021-10-18
7359,2021-10-18T13:00:00,campus,2328.0,13:00:00,2021-10-18
7369,2021-10-18T13:10:00,campus,2328.0,13:10:00,2021-10-18
7379,2021-10-18T13:20:00,campus,2328.0,13:20:00,2021-10-18
7389,2021-10-18T13:30:00,campus,2334.0,13:30:00,2021-10-18
7399,2021-10-18T13:40:00,campus,2340.0,13:40:00,2021-10-18
7409,2021-10-18T13:50:00,campus,2346.0,13:50:00,2021-10-18
7419,2021-10-18T14:00:00,campus,2340.0,14:00:00,2021-10-18
7429,2021-10-18T14:10:00,campus,2322.0,14:10:00,2021-10-18
7439,2021-10-18T14:20:00,campus,2310.0,14:20:00,2021-10-18
7449,2021-10-18T14:30:00,campus,2316.0,14:30:00,2021-10-18
7459,2021-10-18T14:40:00,campus,2322.0,14:40:00,2021-10-18
7469,2021-10-18T14:50:00,campus,2322.0,14:50:00,2021-10-18
7479,2021-10-18T15:00:00,campus,2316.0,15:00:00,2021-10-18
7489,2021-10-18T15:10:00,campus,2328.0,15:10:00,2021-10-18
7499,2021-10-18T15:20:00,campus,2328.0,15:20:00,2021-10-18
7509,2021-10-18T15:30:00,campus,2334.0,15:30:00,2021-10-18
7519,2021-10-18T15:40:00,campus,2316.0,15:40:00,2021-10-18
7529,2021-10-18T15:50:00,campus,2304.0,15:50:00,2021-10-18
7539,2021-10-18T16:00:00,campus,2286.0,16:00:00,2021-10-18
7549,2021-10-18T16:10:00,campus,2280.0,16:10:00,2021-10-18
7559,2021-10-18T16:20:00,campus,2280.0,16:20:00,2021-10-18
7569,2021-10-18T16:30:00,campus,2280.0,16:30:00,2021-10-18
